isolate,location,year,treatment,genus,chem,hrs,rep,set,trial,conc,od600,species,tissue
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,13,1,0.1,0.133,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,13,1,0.1,0.1464,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,13,1,0.1,0.1195,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,13,1,0.5,0.156,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,13,1,0.5,0.1317,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,13,1,0.5,0.1545,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,13,1,1,0.13,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,13,1,1,0.1252,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,13,1,1,0.1397,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,13,1,10,0.142,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,13,1,10,0.13,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,13,1,10,0.1509,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,13,1,100,0.1425,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,13,1,100,0.1252,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,13,1,100,0.1414,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,0,0.1483,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,0,0.124,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,0,0.1241,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,0.01,0.1391,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,0.01,0.1489,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,0.01,0.1305,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,0.1,0.1313,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,0.1,0.1523,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,0.1,0.1169,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,0.5,0.15,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,0.5,0.125,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,0.5,0.1359,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,1,0.1254,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,1,0.1324,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,1,0.1358,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,10,0.1382,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,10,0.1629,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,10,0.153,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,13,1,100,0.1423,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,13,1,100,0.1268,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,13,1,100,0.1294,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,1,13,1,0,0.1161,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,2,13,1,0,0.1335,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,3,13,1,0,0.1216,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,14,1,13,1,0,0.1362,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,14,2,13,1,0,0.1368,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,14,3,13,1,0,0.1629,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,1,13,1,0,0.1309,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,2,13,1,0,0.1394,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,3,13,1,0,0.1388,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,1,13,1,0,0.1284,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,2,13,1,0,0.1334,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,3,13,1,0,0.1276,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,38,1,13,1,0,0.1296,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,38,2,13,1,0,0.1354,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,38,3,13,1,0,0.1369,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,44,1,13,1,0,0.1305,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,44,2,13,1,0,0.1351,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,44,3,13,1,0,0.1263,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,1,13,1,0,0.1261,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,2,13,1,0,0.133,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,3,13,1,0,0.1293,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,62,1,13,1,0,0.1237,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,62,2,13,1,0,0.1319,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,gr,62,3,13,1,0,0.1303,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,0,0.1296,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,0,0.1217,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,0,0.1227,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,0.01,0.1183,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,0.01,0.118,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,0.01,0.118,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,0.1,0.1255,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,0.1,0.1226,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,0.1,0.1265,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,0.5,0.1361,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,0.5,0.1192,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,0.5,0.1327,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,1,0.1203,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,1,0.1282,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,1,0.1348,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,10,0.1206,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,10,0.1182,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,10,0.1254,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,13,1,100,0.1122,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,13,1,100,0.1286,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,13,1,100,0.1131,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,0,0.1358,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,0,0.1195,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,0,0.128,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,0.01,0.1211,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,0.01,0.1171,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,0.01,0.1199,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,0.1,0.2003,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,0.1,0.2102,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,0.1,0.1923,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,0.5,0.1459,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,0.5,0.133,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,0.5,0.1267,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,1,0.1223,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,1,0.1365,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,1,0.1326,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,10,0.124,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,10,0.1148,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,10,0.1261,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,13,1,100,0.113,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,13,1,100,0.1245,BLANK,BLANK
BLANK13T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,13,1,100,0.1194,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,0,0.1708,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,0,0.188,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,0,0.1785,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,0.01,0.1863,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,0.01,0.2235,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,0.01,0.1915,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,0.1,0.1726,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,0.1,0.2112,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,0.1,0.1914,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,0.5,0.2255,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,0.5,0.225,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,0.5,0.2164,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,1,0.1999,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,1,0.2107,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,1,0.2327,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,10,0.2045,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,10,0.191,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,10,0.2011,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,1,1,100,0.2656,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,1,1,100,0.3258,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,1,1,100,0.2181,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,0,0.1644,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,0,0.188,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,0,0.1786,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,0.01,0.185,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,0.01,0.2127,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,0.01,0.1848,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,0.1,0.1713,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,0.1,0.2031,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,0.1,0.1872,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,0.5,0.2258,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,0.5,0.2159,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,0.5,0.2101,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,1,0.1983,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,1,0.2041,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,1,0.2241,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,10,0.1957,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,10,0.192,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,10,0.1942,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,1,1,1,100,0.2747,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,2,1,1,100,0.3234,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,48,3,1,1,100,0.2355,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,1,1,1,0,0.1847,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,2,1,1,0,0.236,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,0,3,1,1,0,0.2541,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,15,1,1,1,0,0.1757,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,15,2,1,1,0,0.2381,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,15,3,1,1,0,0.2562,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,1,1,1,0,0.172,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,2,1,1,0,0.2338,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,20,3,1,1,0,0.2498,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,1,1,1,0,0.1768,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,2,1,1,0,0.2382,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,24,3,1,1,0,0.2487,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,28,1,1,1,0,0.18,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,28,2,1,1,0,0.2409,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,28,3,1,1,0,0.251,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,40,1,1,1,0,0.1737,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,40,2,1,1,0,0.232,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,40,3,1,1,0,0.2467,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,43,1,1,1,0,0.1962,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,43,2,1,1,0,0.2298,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,43,3,1,1,0,0.2476,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,1,1,1,0,0.1761,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,2,1,1,0,0.2333,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,gr,48,3,1,1,0,0.2494,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,0,0.2107,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,0,0.1873,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,0,0.2606,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,0.01,0.1704,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,0.01,0.1877,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,0.01,0.2308,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,0.1,0.1989,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,0.1,0.2086,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,0.1,0.2355,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,0.5,0.1946,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,0.5,0.2187,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,0.5,0.2555,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,1,0.1951,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,1,0.2698,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,1,0.2573,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,10,0.1998,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,10,0.2005,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,10,0.2596,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,1,1,1,100,0.2343,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,2,1,1,100,0.2001,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,24,3,1,1,100,0.2187,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,0,0.2076,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,0,0.1881,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,0,0.2594,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,0.01,0.1788,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,0.01,0.1906,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,0.01,0.2255,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,0.1,0.203,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,0.1,0.1987,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,0.1,0.2361,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,0.5,0.1907,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,0.5,0.2185,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,0.5,0.2399,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,1,0.2046,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,1,0.2714,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,1,0.2474,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,10,0.1931,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,10,0.1874,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,10,0.2524,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,1,1,1,100,0.2308,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,2,1,1,100,0.2001,BLANK,BLANK
BLANK1T1,Not Relevent,2016,Not Relevent,BLANK,mefenoxam,48,3,1,1,100,0.2027,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,0,0.2164,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,2,1,0,0.2544,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,2,1,0,0.3006,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,0.01,0.2099,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,2,1,0.01,0.2407,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,2,1,0.01,0.2414,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,0.1,0.2461,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,2,1,0.1,0.2131,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,2,1,0.1,0.2208,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,0.5,0.2551,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,2,1,0.5,0.2249,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,2,1,0.5,0.2602,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,1,0.2166,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,2,2,1,1,0.2817,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,3,2,1,1,0.2269,BLANK,BLANK
BLANK2T1,Not Relevent,2016,Not Relevent,BLANK,ethaboxam,24,1,2,1,10,0.2502,BLANK,BLANK
